"subject" "calculation" "readingtype" "activitydescription" "average"
3 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.485323431759605
3 "std" "BodyAccJerkMag" "LAYING" -0.976121297903226
3 "std" "BodyAccJerkMag" "SITTING" -0.966550084230769
3 "std" "BodyAccJerkMag" "STANDING" -0.948770043278689
3 "std" "BodyAccJerkMag" "WALKING" -0.139916355325862
3 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.0926324494530612
3 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.439020591694915
3 "std" "BodyAccMag" "LAYING" -0.966284196935484
3 "std" "BodyAccMag" "SITTING" -0.872464146057692
3 "std" "BodyAccMag" "STANDING" -0.918489690081967
3 "std" "BodyAccMag" "WALKING" -0.392401008706897
3 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" -0.137491714983673
3 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.390795900847458
3 "std" "BodyBodyAccJerkMag" "LAYING" -0.975305377903226
3 "std" "BodyBodyAccJerkMag" "SITTING" -0.966568852884615
3 "std" "BodyBodyAccJerkMag" "STANDING" -0.94820681442623
3 "std" "BodyBodyAccJerkMag" "WALKING" -0.0898519904044828
3 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.159102288018367
3 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.48060920220339
3 "std" "BodyBodyGyroJerkMag" "LAYING" -0.982568158064516
3 "std" "BodyBodyGyroJerkMag" "SITTING" -0.976689802692308
3 "std" "BodyBodyGyroJerkMag" "STANDING" -0.957121510491803
3 "std" "BodyBodyGyroJerkMag" "WALKING" -0.549087007931034
3 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.624910820612245
3 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.740033436271186
3 "std" "BodyBodyGyroMag" "LAYING" -0.955441855806452
3 "std" "BodyBodyGyroMag" "SITTING" -0.925449629
3 "std" "BodyBodyGyroMag" "STANDING" -0.883439718032787
3 "std" "BodyBodyGyroMag" "WALKING" -0.632643292931034
3 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.322440827020408
3 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.445181802430508
3 "std" "BodyGyro" "LAYING" -0.972599966370968
3 "std" "BodyGyro" "SITTING" -0.945826542051282
3 "std" "BodyGyro" "STANDING" -0.914245064480874
3 "std" "BodyGyro" "WALKING" -0.557044277212644
3 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.443431792340816
3 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.522179000279661
3 "std" "BodyGyroJerk" "LAYING" -0.983476555483871
3 "std" "BodyGyroJerk" "SITTING" -0.974978161730769
3 "std" "BodyGyroJerk" "STANDING" -0.955888134043716
3 "std" "BodyGyroJerk" "WALKING" -0.520558350172414
3 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.447078637605442
3 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.61882628299435
3 "std" "BodyGyroJerkMag" "LAYING" -0.983139255645161
3 "std" "BodyGyroJerkMag" "SITTING" -0.976772675961538
3 "std" "BodyGyroJerkMag" "STANDING" -0.957679766885246
3 "std" "BodyGyroJerkMag" "WALKING" -0.567371560862069
3 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.583919211020408
3 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.718028040338983
3 "std" "BodyGyroMag" "LAYING" -0.954275110967742
3 "std" "BodyGyroMag" "SITTING" -0.925518103807692
3 "std" "BodyGyroMag" "STANDING" -0.88212522147541
3 "std" "BodyGyroMag" "WALKING" -0.561510683275862
3 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.245794699346939
3 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.408886653186441
3 "std" "GravityAcc" "LAYING" -0.976174162204301
3 "std" "GravityAcc" "SITTING" -0.919661261474359
3 "std" "GravityAcc" "STANDING" -0.955869109071038
3 "std" "GravityAcc" "WALKING" -0.96407300862069
3 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.932033238367347
3 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.921112149435028
3 "std" "GravityAccMag" "LAYING" -0.964218176451613
3 "std" "GravityAccMag" "SITTING" -0.8703017
3 "std" "GravityAccMag" "STANDING" -0.915143303606557
3 "std" "GravityAccMag" "WALKING" -0.328428936551724
3 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.0411340078469388
3 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.333597432542373
4 "mean" "BodyAcc" "LAYING" -0.454553641727469
4 "mean" "BodyAcc" "SITTING" -0.446088092419667
4 "mean" "BodyAcc" "STANDING" -0.436639505256518
4 "mean" "BodyAcc" "WALKING" -0.175797591859583
4 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" -0.0888572537103704
4 "mean" "BodyAcc" "WALKING_UPSTAIRS" -0.135262723818571
4 "mean" "BodyAccJerk" "LAYING" -0.46732062724067
4 "mean" "BodyAccJerk" "SITTING" -0.4734761995615
4 "mean" "BodyAccJerk" "STANDING" -0.472361642674086
4 "mean" "BodyAccJerk" "WALKING" -0.214481191283333
4 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.137159868072593
4 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.220552478355962
4 "mean" "BodyAccJerkMag" "LAYING" -0.970095771666667
4 "mean" "BodyAccJerkMag" "SITTING" -0.9701322836
4 "mean" "BodyAccJerkMag" "STANDING" -0.963370738392857
4 "mean" "BodyAccJerkMag" "WALKING" -0.366700879833333
4 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.228851413747333
4 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.400922254807692
4 "mean" "BodyAccMag" "LAYING" -0.946973652222222
4 "mean" "BodyAccMag" "SITTING" -0.9323484575
4 "mean" "BodyAccMag" "STANDING" -0.912046033303571
4 "mean" "BodyAccMag" "WALKING" -0.38142756625
4 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" -0.0341180039566667
4 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.215264716794231
4 "mean" "BodyBodyAccJerkMag" "LAYING" -0.96228712537037
4 "mean" "BodyBodyAccJerkMag" "SITTING" -0.9625007338
4 "mean" "BodyBodyAccJerkMag" "STANDING" -0.956139283571429
4 "mean" "BodyBodyAccJerkMag" "WALKING" -0.318587811
4 "mean" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.175295286557778
4 "mean" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.397406285
4 "mean" "BodyBodyGyroJerkMag" "LAYING" -0.983609073333333
4 "mean" "BodyBodyGyroJerkMag" "SITTING" -0.9765477634
4 "mean" "BodyBodyGyroJerkMag" "STANDING" -0.964471139464286
4 "mean" "BodyBodyGyroJerkMag" "WALKING" -0.724327420666667
4 "mean" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.621752455777778
4 "mean" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.740749226346154
4 "mean" "BodyBodyGyroMag" "LAYING" -0.961556660185185
4 "mean" "BodyBodyGyroMag" "SITTING" -0.9487697524
4 "mean" "BodyBodyGyroMag" "STANDING" -0.914209165714286
4 "mean" "BodyBodyGyroMag" "WALKING" -0.609285588016667
4 "mean" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.429213369555556
4 "mean" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.575794072115385
4 "mean" "BodyGyro" "LAYING" -0.472232469267284
4 "mean" "BodyGyro" "SITTING" -0.483278902276667
4 "mean" "BodyGyro" "STANDING" -0.465607367378571
4 "mean" "BodyGyro" "WALKING" -0.281191132336028
4 "mean" "BodyGyro" "WALKING_DOWNSTAIRS" -0.231688113864815
4 "mean" "BodyGyro" "WALKING_UPSTAIRS" -0.228055699213462
4 "mean" "BodyGyroJerk" "LAYING" -0.0714528499135803
4 "mean" "BodyGyroJerk" "SITTING" -0.0625981031344
4 "mean" "BodyGyroJerk" "STANDING" -0.066086321355119
4 "mean" "BodyGyroJerk" "WALKING" -0.069928563555
4 "mean" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.0587518027933333
4 "mean" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.0809241934224359
4 "mean" "BodyGyroJerkMag" "LAYING" -0.985068502037037
4 "mean" "BodyGyroJerkMag" "SITTING" -0.9804904618
4 "mean" "BodyGyroJerkMag" "STANDING" -0.967614073928571
4 "mean" "BodyGyroJerkMag" "WALKING" -0.6813040365
4 "mean" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.592843014888889
4 "mean" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.686978374423077
4 "mean" "BodyGyroMag" "LAYING" -0.930236462592593
4 "mean" "BodyGyroMag" "SITTING" -0.9260633138
4 "mean" "BodyGyroMag" "STANDING" -0.900982100535714
4 "mean" "BodyGyroMag" "WALKING" -0.49779220106
4 "mean" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.3466062928
4 "mean" "BodyGyroMag" "WALKING_UPSTAIRS" -0.299779407884615
4 "mean" "GravityAcc" "LAYING" 0.278677250864198
4 "mean" "GravityAcc" "SITTING" 0.397015342472298
4 "mean" "GravityAcc" "STANDING" 0.349063570363095
4 "mean" "GravityAcc" "WALKING" 0.335303260977778
4 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.344787130086667
4 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.265829182698718
4 "mean" "GravityAccMag" "LAYING" -0.954557603148148
4 "mean" "GravityAccMag" "SITTING" -0.93569482
4 "mean" "GravityAccMag" "STANDING" -0.906478051785714
4 "mean" "GravityAccMag" "WALKING" -0.312050574166667
4 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.0491616726733333
4 "mean" "GravityAccMag" "WALKING_UPSTAIRS" -0.153703935357692
4 "std" "BodyAcc" "LAYING" -0.953262567160494
4 "std" "BodyAcc" "SITTING" -0.933518629013333
4 "std" "BodyAcc" "STANDING" -0.909845122383929
4 "std" "BodyAcc" "WALKING" -0.374857036805583
4 "std" "BodyAcc" "WALKING_DOWNSTAIRS" -0.247134424509444
4 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.210587035643558
4 "std" "BodyAccJerk" "LAYING" -0.967288610709877
4 "std" "BodyAccJerk" "SITTING" -0.968357764333333
4 "std" "BodyAccJerk" "STANDING" -0.963334493154762
4 "std" "BodyAccJerk" "WALKING" -0.424864048783056
4 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.328828080251889
4 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.477097717525641
4 "std" "BodyAccJerkMag" "LAYING" -0.960786430740741
4 "std" "BodyAccJerkMag" "SITTING" -0.9625491104
4 "std" "BodyAccJerkMag" "STANDING" -0.958159482142857
4 "std" "BodyAccJerkMag" "WALKING" -0.316918956
4 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.216858921977778
4 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.437261477884615
4 "std" "BodyAccMag" "LAYING" -0.934240096287037
4 "std" "BodyAccMag" "SITTING" -0.9171117772
4 "std" "BodyAccMag" "STANDING" -0.893158362767857
4 "std" "BodyAccMag" "WALKING" -0.589425865666667
4 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" -0.1727999672
4 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.256509099471154
4 "std" "BodyBodyAccJerkMag" "LAYING" -0.958037119259259
4 "std" "BodyBodyAccJerkMag" "SITTING" -0.9615845194
4 "std" "BodyBodyAccJerkMag" "STANDING" -0.96003249875
4 "std" "BodyBodyAccJerkMag" "WALKING" -0.320458701
4 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.280426776955556
4 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.497324087307692
4 "std" "BodyBodyGyroJerkMag" "LAYING" -0.982543631666667
4 "std" "BodyBodyGyroJerkMag" "SITTING" -0.9762617538
4 "std" "BodyBodyGyroJerkMag" "STANDING" -0.9664302175
4 "std" "BodyBodyGyroJerkMag" "WALKING" -0.757768081166667
4 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.685470931777778
4 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.794209483076923
4 "std" "BodyBodyGyroMag" "LAYING" -0.947100325185185
4 "std" "BodyBodyGyroMag" "SITTING" -0.9288505544
4 "std" "BodyBodyGyroMag" "STANDING" -0.887194404285714
4 "std" "BodyBodyGyroMag" "WALKING" -0.593937200833333
4 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.457674088
4 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.552489628846154
4 "std" "BodyGyro" "LAYING" -0.965561695895062
4 "std" "BodyGyro" "SITTING" -0.9528156701
4 "std" "BodyGyro" "STANDING" -0.923975404226191
4 "std" "BodyGyro" "WALKING" -0.623780330361111
4 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.549379145411111
4 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.460722357564103
4 "std" "BodyGyroJerk" "LAYING" -0.981974731296296
4 "std" "BodyGyroJerk" "SITTING" -0.9743819736
4 "std" "BodyGyroJerk" "STANDING" -0.96122702422619
4 "std" "BodyGyroJerk" "WALKING" -0.646738378888889
4 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.512877936125926
4 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.643542047115385
4 "std" "BodyGyroJerkMag" "LAYING" -0.982698213703704
4 "std" "BodyGyroJerkMag" "SITTING" -0.9758066902
4 "std" "BodyGyroJerkMag" "STANDING" -0.964282784285714
4 "std" "BodyGyroJerkMag" "WALKING" -0.7301463685
4 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.637079543555556
4 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.755270457692308
4 "std" "BodyGyroMag" "LAYING" -0.947031781666667
4 "std" "BodyGyroMag" "SITTING" -0.928898293
4 "std" "BodyGyroMag" "STANDING" -0.885144317678571
4 "std" "BodyGyroMag" "WALKING" -0.553116111166667
4 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.3805726254
4 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.510974134423077
4 "std" "GravityAcc" "LAYING" -0.955731070185185
4 "std" "GravityAcc" "SITTING" -0.955027217753333
4 "std" "GravityAcc" "STANDING" -0.929975531994048
4 "std" "GravityAcc" "WALKING" -0.971585942611111
4 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.94169290562963
4 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.933830235961538
4 "std" "GravityAccMag" "LAYING" -0.931292216611111
4 "std" "GravityAccMag" "SITTING" -0.9144078448
4 "std" "GravityAccMag" "STANDING" -0.890976683392857
4 "std" "GravityAccMag" "WALKING" -0.527679103166667
4 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.0819559041111111
4 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.212012300480769
5 "mean" "BodyAcc" "LAYING" -0.459846069076923
5 "mean" "BodyAcc" "SITTING" -0.448282793422727
5 "mean" "BodyAcc" "STANDING" -0.432835327885506
5 "mean" "BodyAcc" "WALKING" -0.102626297089295
5 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" -0.00205951500212766
5 "mean" "BodyAcc" "WALKING_UPSTAIRS" -0.0696007767490071
5 "mean" "BodyAccJerk" "LAYING" -0.473669685594936
5 "mean" "BodyAccJerk" "SITTING" -0.470701278002182
5 "mean" "BodyAccJerk" "STANDING" -0.465808384804435
5 "mean" "BodyAccJerk" "WALKING" -0.174692381166875
5 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.0734720444592199
5 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.170882404094645
5 "mean" "BodyAccJerkMag" "LAYING" -0.980141253846154
5 "mean" "BodyAccJerkMag" "SITTING" -0.969320155681818
5 "mean" "BodyAccJerkMag" "STANDING" -0.956863566071429
5 "mean" "BodyAccJerkMag" "WALKING" -0.288333024071429
5 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.0637528559361702
5 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.247403476914894
5 "mean" "BodyAccMag" "LAYING" -0.964506433461538
5 "mean" "BodyAccMag" "SITTING" -0.937134463522727
5 "mean" "BodyAccMag" "STANDING" -0.905373046785714
5 "mean" "BodyAccMag" "WALKING" -0.23166558164375
5 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.183440511223404
5 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.0628526614005319
5 "mean" "BodyBodyAccJerkMag" "LAYING" -0.977356379807692
5 "mean" "BodyBodyAccJerkMag" "SITTING" -0.964440302272727
5 "mean" "BodyBodyAccJerkMag" "STANDING" -0.941825903035714
5 "mean" "BodyBodyAccJerkMag" "WALKING" -0.269481661080357
5 "mean" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" 0.00918394264170213
5 "mean" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.264674938957447
5 "mean" "BodyBodyGyroJerkMag" "LAYING" -0.984618025769231
5 "mean" "BodyBodyGyroJerkMag" "SITTING" -0.971598370227273
5 "mean" "BodyBodyGyroJerkMag" "STANDING" -0.952286438035714
5 "mean" "BodyBodyGyroJerkMag" "WALKING" -0.548053574821429
5 "mean" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.453697247021277
5 "mean" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.571344138723404
5 "mean" "BodyBodyGyroMag" "LAYING" -0.968257068846154
5 "mean" "BodyBodyGyroMag" "SITTING" -0.944760322045455
5 "mean" "BodyBodyGyroMag" "STANDING" -0.904543921607143
5 "mean" "BodyBodyGyroMag" "WALKING" -0.484262828928571
5 "mean" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.349338414731915
5 "mean" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.392564530851064
5 "mean" "BodyGyro" "LAYING" -0.476520029997468
5 "mean" "BodyGyro" "SITTING" -0.482328586803409
5 "mean" "BodyGyro" "STANDING" -0.461731713710923
5 "mean" "BodyGyro" "WALKING" -0.189351577351607
5 "mean" "BodyGyro" "WALKING_DOWNSTAIRS" -0.12840372921266
5 "mean" "BodyGyro" "WALKING_UPSTAIRS" -0.159209615667376
5 "mean" "BodyGyroJerk" "LAYING" -0.0711299287596154
5 "mean" "BodyGyroJerk" "SITTING" -0.0610721793878788
5 "mean" "BodyGyroJerk" "STANDING" -0.0581193131160714
5 "mean" "BodyGyroJerk" "WALKING" -0.0606882494130952
5 "mean" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.0736481202216312
5 "mean" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.0841696014003546
5 "mean" "BodyGyroJerkMag" "LAYING" -0.9864194225
5 "mean" "BodyGyroJerkMag" "SITTING" -0.973848287045455
5 "mean" "BodyGyroJerkMag" "STANDING" -0.958405900892857
5 "mean" "BodyGyroJerkMag" "WALKING" -0.444532485357143
5 "mean" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.39719562106383
5 "mean" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.47348816787234
5 "mean" "BodyGyroMag" "LAYING" -0.946938300576923
5 "mean" "BodyGyroMag" "SITTING" -0.934301646590909
5 "mean" "BodyGyroMag" "STANDING" -0.900671630714286
5 "mean" "BodyGyroMag" "WALKING" -0.355933083571429
5 "mean" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.218029835319149
5 "mean" "BodyGyroMag" "WALKING_UPSTAIRS" -0.235516929306383
5 "mean" "GravityAcc" "LAYING" 0.245021480128205
5 "mean" "GravityAcc" "SITTING" 0.397394608491667
5 "mean" "GravityAcc" "STANDING" 0.353372336354762
5 "mean" "GravityAcc" "WALKING" 0.291553636933929
5 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.305856437248632
5 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.215891909773262
5 "mean" "GravityAccMag" "LAYING" -0.966777882884615
5 "mean" "GravityAccMag" "SITTING" -0.9379783225
5 "mean" "GravityAccMag" "STANDING" -0.906104701071429
5 "mean" "GravityAccMag" "WALKING" -0.158338674394643
5 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.211138853638298
5 "mean" "GravityAccMag" "WALKING_UPSTAIRS" 0.0435562021989362
5 "std" "BodyAcc" "LAYING" -0.967922985128205
5 "std" "BodyAcc" "SITTING" -0.936350127649242
5 "std" "BodyAcc" "STANDING" -0.900698670919643
5 "std" "BodyAcc" "WALKING" -0.235391032851786
5 "std" "BodyAcc" "WALKING_DOWNSTAIRS" 0.00831693557375886
5 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.0497662536471631
5 "std" "BodyAccJerk" "LAYING" -0.97854851849359
5 "std" "BodyAccJerk" "SITTING" -0.968074160037879
5 "std" "BodyAccJerk" "STANDING" -0.954625027083333
5 "std" "BodyAccJerk" "WALKING" -0.33602796028006
5 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.148833164777589
5 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.331126152704965
5 "std" "BodyAccJerkMag" "LAYING" -0.977477145384615
5 "std" "BodyAccJerkMag" "SITTING" -0.965757731590909
5 "std" "BodyAccJerkMag" "STANDING" -0.942962047678571
5 "std" "BodyAccJerkMag" "WALKING" -0.282242276785714
5 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.0292570509829787
5 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.310186545957447
5 "std" "BodyAccMag" "LAYING" -0.960569077884615
5 "std" "BodyAccMag" "SITTING" -0.923304159431818
5 "std" "BodyAccMag" "STANDING" -0.883259485982143
5 "std" "BodyAccMag" "WALKING" -0.448407829732143
5 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.124137869142553
5 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.195414155457447
5 "std" "BodyBodyAccJerkMag" "LAYING" -0.976381934807692
5 "std" "BodyBodyAccJerkMag" "SITTING" -0.966545323409091
5 "std" "BodyBodyAccJerkMag" "STANDING" -0.943601960178571
5 "std" "BodyBodyAccJerkMag" "WALKING" -0.305685376071429
5 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.089735699787234
5 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.378616675957447
5 "std" "BodyBodyGyroJerkMag" "LAYING" -0.983434493076923
5 "std" "BodyBodyGyroJerkMag" "SITTING" -0.970675403409091
5 "std" "BodyBodyGyroJerkMag" "STANDING" -0.946196462857143
5 "std" "BodyBodyGyroJerkMag" "WALKING" -0.455665300892857
5 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.487128422553191
5 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.572485019787234
5 "std" "BodyBodyGyroMag" "LAYING" -0.959263063269231
5 "std" "BodyBodyGyroMag" "SITTING" -0.934746865454545
5 "std" "BodyBodyGyroMag" "STANDING" -0.868913993928571
5 "std" "BodyBodyGyroMag" "WALKING" -0.589741506785714
5 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.484141274255319
5 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.440445051914894
5 "std" "BodyGyro" "LAYING" -0.973129860480769
5 "std" "BodyGyro" "SITTING" -0.953539301287879
5 "std" "BodyGyro" "STANDING" -0.918838827589286
5 "std" "BodyGyro" "WALKING" -0.461107231458333
5 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.403141489968085
5 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.405781567010638
5 "std" "BodyGyroJerk" "LAYING" -0.985620443076923
5 "std" "BodyGyroJerk" "SITTING" -0.968783145378788
5 "std" "BodyGyroJerk" "STANDING" -0.949287709583333
5 "std" "BodyGyroJerk" "WALKING" -0.362267357006548
5 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.320105150461702
5 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.406407209758865
5 "std" "BodyGyroJerkMag" "LAYING" -0.98377138
5 "std" "BodyGyroJerkMag" "SITTING" -0.970392610454546
5 "std" "BodyGyroJerkMag" "STANDING" -0.947970723571429
5 "std" "BodyGyroJerkMag" "WALKING" -0.48919974625
5 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.450303212340426
5 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.557988065531915
5 "std" "BodyGyroMag" "LAYING" -0.958287921923077
5 "std" "BodyGyroMag" "SITTING" -0.931414810454545
5 "std" "BodyGyroMag" "STANDING" -0.867041711785714
5 "std" "BodyGyroMag" "WALKING" -0.492176823571429
5 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.360678305253192
5 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.354687870212766
5 "std" "GravityAcc" "LAYING" -0.969578678333333
5 "std" "GravityAcc" "SITTING" -0.956029840310606
5 "std" "GravityAcc" "STANDING" -0.940223548392857
5 "std" "GravityAcc" "WALKING" -0.968504886726191
5 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.930015697446809
5 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.925170422907801
5 "std" "GravityAccMag" "LAYING" -0.958612786346154
5 "std" "GravityAccMag" "SITTING" -0.920939027727273
5 "std" "GravityAccMag" "STANDING" -0.87977380125
5 "std" "GravityAccMag" "WALKING" -0.377178733392857
5 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.205422375957447
5 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.136736383765957
6 "mean" "BodyAcc" "LAYING" -0.449263654196491
6 "mean" "BodyAcc" "SITTING" -0.447892389706364
6 "mean" "BodyAcc" "STANDING" -0.450041832034795
6 "mean" "BodyAcc" "WALKING" -0.0648687637083918
6 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" 0.0901293584703819
6 "mean" "BodyAcc" "WALKING_UPSTAIRS" -0.0569359307939869
6 "mean" "BodyAccJerk" "LAYING" -0.459841770958304
6 "mean" "BodyAccJerk" "SITTING" -0.465099348147667
6 "mean" "BodyAccJerk" "STANDING" -0.468609640636404
6 "mean" "BodyAccJerk" "WALKING" -0.120278277006433
6 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" 0.0158174556827778
6 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.140612826962092
6 "mean" "BodyAccJerkMag" "LAYING" -0.954750504912281
6 "mean" "BodyAccJerkMag" "SITTING" -0.962733502
6 "mean" "BodyAccJerkMag" "STANDING" -0.967102436140351
6 "mean" "BodyAccJerkMag" "WALKING" -0.195117026052632
6 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" 0.10384507225
6 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.207379799254902
6 "mean" "BodyAccMag" "LAYING" -0.915615251526316
6 "mean" "BodyAccMag" "SITTING" -0.942646961272727
6 "mean" "BodyAccMag" "STANDING" -0.945486340263158
6 "mean" "BodyAccMag" "WALKING" -0.184113660640351
6 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.364856383020833
6 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.0320844210885294
